sensor_id,temperature,timestamp,event_time,prev_temp,temp_change,moving_avg_temp,max_recent_temp,min_recent_temp
SENSOR_10,21.27,2026-05-04T23:54:43.704Z,2026-05-04T23:54:43.704Z,87.77,-66.5,59.303333333333335,87.77,21.27
SENSOR_10,98.65,2026-05-05T00:15:13.704Z,2026-05-05T00:15:13.704Z,21.27,77.38000000000001,69.23,98.65,21.27
SENSOR_10,23.51,2026-05-05T00:19:13.704Z,2026-05-05T00:19:13.704Z,98.65,-75.14,47.81,98.65,21.27
SENSOR_10,97.24,2026-05-05T00:21:43.704Z,2026-05-05T00:21:43.704Z,23.51,73.72999999999999,73.13333333333334,98.65,23.51
SENSOR_10,92.09,2026-05-05T00:35:13.704Z,2026-05-05T00:35:13.704Z,97.24,-5.1499999999999915,70.94666666666667,97.24,23.51
SENSOR_10,73.17,2026-05-05T00:52:43.704Z,2026-05-05T00:52:43.704Z,92.09,-18.92,87.5,97.24,73.17
SENSOR_10,92.23,2026-05-05T00:59:43.704Z,2026-05-05T00:59:43.704Z,73.17,19.060000000000002,85.83,92.23,73.17
SENSOR_10,60.69,2026-05-05T01:14:43.704Z,2026-05-05T01:14:43.704Z,92.23,-31.540000000000006,75.36333333333333,92.23,60.69
SENSOR_10,55.92,2026-05-05T01:24:43.704Z,2026-05-05T01:24:43.704Z,60.69,-4.769999999999996,69.61333333333334,92.23,55.92
SENSOR_10,58.77,2026-05-05T01:30:43.704Z,2026-05-05T01:30:43.704Z,55.92,2.8500000000000014,58.46,60.69,55.92
SENSOR_10,21.57,2026-05-05T01:34:43.704Z,2026-05-05T01:34:43.704Z,58.77,-37.2,45.419999999999995,58.77,21.57
SENSOR_10,64.93,2026-05-05T01:38:13.704Z,2026-05-05T01:38:13.704Z,21.57,43.36000000000001,48.42333333333334,64.93,21.57
SENSOR_10,80.8,2026-05-05T01:38:43.704Z,2026-05-05T01:38:43.704Z,64.93,15.86999999999999,55.76666666666667,80.8,21.57
SENSOR_10,37.48,2026-05-05T01:43:13.704Z,2026-05-05T01:43:13.704Z,80.8,-43.32,61.07,80.8,37.48
SENSOR_10,23.47,2026-05-05T01:45:43.704Z,2026-05-05T01:45:43.704Z,37.48,-14.009999999999998,47.25,80.8,23.47
SENSOR_10,35.65,2026-05-05T01:48:13.704Z,2026-05-05T01:48:13.704Z,23.47,12.18,32.199999999999996,37.48,23.47
SENSOR_10,72.16,2026-05-05T01:48:43.704Z,2026-05-05T01:48:43.704Z,35.65,36.51,43.76,72.16,23.47
SENSOR_10,23.31,2026-05-05T02:00:43.704Z,2026-05-05T02:00:43.704Z,72.16,-48.849999999999994,43.70666666666667,72.16,23.31
SENSOR_2,31.15,2026-05-04T17:50:43.704Z,2026-05-04T17:50:43.704Z,,,31.15,31.15,31.15
SENSOR_2,92.28,2026-05-04T17:58:13.704Z,2026-05-04T17:58:13.704Z,31.15,61.13,61.715,92.28,31.15
SENSOR_2,24.37,2026-05-04T18:00:13.704Z,2026-05-04T18:00:13.704Z,92.28,-67.91,49.26666666666667,92.28,24.37
SENSOR_2,83.5,2026-05-04T18:01:13.704Z,2026-05-04T18:01:13.704Z,24.37,59.129999999999995,66.71666666666667,92.28,24.37
SENSOR_2,41.47,2026-05-04T18:04:13.704Z,2026-05-04T18:04:13.704Z,83.5,-42.03,49.78,83.5,24.37
SENSOR_2,75.51,2026-05-04T18:05:13.704Z,2026-05-04T18:05:13.704Z,41.47,34.040000000000006,66.82666666666667,83.5,41.47
SENSOR_2,88.38,2026-05-04T18:08:43.704Z,2026-05-04T18:08:43.704Z,75.51,12.86999999999999,68.45333333333333,88.38,41.47
SENSOR_2,65.99,2026-05-04T18:10:13.704Z,2026-05-04T18:10:13.704Z,88.38,-22.39,76.62666666666667,88.38,65.99
SENSOR_2,75.08,2026-05-04T18:22:43.704Z,2026-05-04T18:22:43.704Z,65.99,9.090000000000003,76.48333333333333,88.38,65.99
SENSOR_2,93.97,2026-05-04T18:30:43.704Z,2026-05-04T18:30:43.704Z,75.08,18.89,78.34666666666666,93.97,65.99
SENSOR_2,57.93,2026-05-04T18:33:13.704Z,2026-05-04T18:33:13.704Z,93.97,-36.04,75.66000000000001,93.97,57.93
SENSOR_2,54.44,2026-05-04T18:34:43.704Z,2026-05-04T18:34:43.704Z,57.93,-3.490000000000002,68.78,93.97,54.44
SENSOR_2,47.17,2026-05-04T18:38:13.704Z,2026-05-04T18:38:13.704Z,54.44,-7.269999999999996,53.18000000000001,57.93,47.17
SENSOR_2,84.78,2026-05-04T18:41:43.704Z,2026-05-04T18:41:43.704Z,47.17,37.61,62.129999999999995,84.78,47.17
SENSOR_2,93.07,2026-05-04T18:53:43.704Z,2026-05-04T18:53:43.704Z,84.78,8.289999999999992,75.00666666666666,93.07,47.17
SENSOR_2,95.2,2026-05-04T18:55:13.704Z,2026-05-04T18:55:13.704Z,93.07,2.1300000000000097,91.01666666666667,95.2,84.78
SENSOR_2,91.84,2026-05-04T18:58:13.704Z,2026-05-04T18:58:13.704Z,95.2,-3.3599999999999994,93.37,95.2,91.84
SENSOR_2,57.87,2026-05-04T18:58:43.704Z,2026-05-04T18:58:43.704Z,91.84,-33.970000000000006,81.63666666666667,95.2,57.87
SENSOR_2,25.77,2026-05-04T19:01:13.704Z,2026-05-04T19:01:13.704Z,57.87,-32.099999999999994,58.49333333333334,91.84,25.77
SENSOR_2,72.75,2026-05-04T19:06:13.704Z,2026-05-04T19:06:13.704Z,25.77,46.980000000000004,52.129999999999995,72.75,25.77
SENSOR_2,42.63,2026-05-04T19:14:13.704Z,2026-05-04T19:14:13.704Z,72.75,-30.119999999999997,47.050000000000004,72.75,25.77
SENSOR_2,68.08,2026-05-04T19:20:43.704Z,2026-05-04T19:20:43.704Z,42.63,25.449999999999996,61.15333333333333,72.75,42.63
SENSOR_2,37.2,2026-05-04T19:22:13.704Z,2026-05-04T19:22:13.704Z,68.08,-30.879999999999995,49.30333333333334,68.08,37.2
SENSOR_2,65.21,2026-05-04T19:24:13.704Z,2026-05-04T19:24:13.704Z,37.2,28.00999999999999,56.830000000000005,68.08,37.2
SENSOR_2,31.41,2026-05-04T19:26:13.704Z,2026-05-04T19:26:13.704Z,65.21,-33.8,44.60666666666666,65.21,31.41
SENSOR_2,38.35,2026-05-04T19:28:13.704Z,2026-05-04T19:28:13.704Z,31.41,6.940000000000001,44.99,65.21,31.41
SENSOR_2,46.87,2026-05-04T19:30:43.704Z,2026-05-04T19:30:43.704Z,38.35,8.519999999999996,38.876666666666665,46.87,31.41
SENSOR_2,62.11,2026-05-04T19:34:13.704Z,2026-05-04T19:34:13.704Z,46.87,15.240000000000002,49.10999999999999,62.11,38.35
SENSOR_2,21.84,2026-05-04T19:39:43.704Z,2026-05-04T19:39:43.704Z,62.11,-40.269999999999996,43.60666666666666,62.11,21.84
SENSOR_2,38.73,2026-05-04T19:45:43.704Z,2026-05-04T19:45:43.704Z,21.84,16.889999999999997,40.89333333333334,62.11,21.84
SENSOR_2,67.43,2026-05-04T19:47:43.704Z,2026-05-04T19:47:43.704Z,38.73,28.70000000000001,42.666666666666664,67.43,21.84
SENSOR_2,62.85,2026-05-04T19:54:43.704Z,2026-05-04T19:54:43.704Z,67.43,-4.580000000000005,56.336666666666666,67.43,38.73
SENSOR_2,73.7,2026-05-04T20:01:43.704Z,2026-05-04T20:01:43.704Z,62.85,10.850000000000001,67.99333333333334,73.7,62.85
SENSOR_2,50.26,2026-05-04T20:02:13.704Z,2026-05-04T20:02:13.704Z,73.7,-23.440000000000005,62.27,73.7,50.26
SENSOR_2,80.0,2026-05-04T20:10:43.704Z,2026-05-04T20:10:43.704Z,50.26,29.740000000000002,67.98666666666666,80.0,50.26
SENSOR_2,53.84,2026-05-04T20:12:13.704Z,2026-05-04T20:12:13.704Z,80.0,-26.159999999999997,61.36666666666667,80.0,50.26
SENSOR_2,80.96,2026-05-04T20:29:43.704Z,2026-05-04T20:29:43.704Z,53.84,27.11999999999999,71.60000000000001,80.96,53.84
SENSOR_2,45.43,2026-05-04T20:34:43.704Z,2026-05-04T20:34:43.704Z,80.96,-35.529999999999994,60.076666666666675,80.96,45.43
SENSOR_2,56.65,2026-05-04T20:44:43.704Z,2026-05-04T20:44:43.704Z,45.43,11.219999999999999,61.01333333333333,80.96,45.43
SENSOR_2,95.43,2026-05-04T20:48:43.704Z,2026-05-04T20:48:43.704Z,56.65,38.78000000000001,65.83666666666666,95.43,45.43
SENSOR_2,87.52,2026-05-04T20:50:43.704Z,2026-05-04T20:50:43.704Z,95.43,-7.910000000000011,79.86666666666667,95.43,56.65
SENSOR_2,99.24,2026-05-04T20:53:43.704Z,2026-05-04T20:53:43.704Z,87.52,11.719999999999999,94.06333333333333,99.24,87.52
SENSOR_2,30.8,2026-05-04T20:55:43.704Z,2026-05-04T20:55:43.704Z,99.24,-68.44,72.52,99.24,30.8
SENSOR_2,29.11,2026-05-04T20:59:13.704Z,2026-05-04T20:59:13.704Z,30.8,-1.6900000000000013,53.04999999999999,99.24,29.11
SENSOR_2,86.96,2026-05-04T21:05:13.704Z,2026-05-04T21:05:13.704Z,29.11,57.849999999999994,48.95666666666667,86.96,29.11
SENSOR_2,41.97,2026-05-04T21:15:43.704Z,2026-05-04T21:15:43.704Z,86.96,-44.989999999999995,52.68,86.96,29.11
SENSOR_2,61.11,2026-05-04T21:16:13.704Z,2026-05-04T21:16:13.704Z,41.97,19.14,63.34666666666667,86.96,41.97
SENSOR_2,22.43,2026-05-04T21:23:43.704Z,2026-05-04T21:23:43.704Z,61.11,-38.68,41.836666666666666,61.11,22.43
SENSOR_2,21.86,2026-05-04T21:25:43.704Z,2026-05-04T21:25:43.704Z,22.43,-0.5700000000000003,35.13333333333333,61.11,21.86
SENSOR_2,54.06,2026-05-04T21:28:43.704Z,2026-05-04T21:28:43.704Z,21.86,32.2,32.78333333333333,54.06,21.86
SENSOR_2,76.9,2026-05-04T21:31:13.704Z,2026-05-04T21:31:13.704Z,54.06,22.840000000000003,50.94,76.9,21.86
SENSOR_2,93.87,2026-05-04T21:38:43.704Z,2026-05-04T21:38:43.704Z,76.9,16.97,74.94333333333334,93.87,54.06
SENSOR_2,59.0,2026-05-04T21:51:43.704Z,2026-05-04T21:51:43.704Z,93.87,-34.870000000000005,76.59,93.87,59.0
SENSOR_2,70.36,2026-05-04T21:52:43.704Z,2026-05-04T21:52:43.704Z,59.0,11.36,74.41000000000001,93.87,59.0
SENSOR_2,39.09,2026-05-04T22:00:43.704Z,2026-05-04T22:00:43.704Z,70.36,-31.269999999999996,56.150000000000006,70.36,39.09
SENSOR_2,89.96,2026-05-04T22:01:43.704Z,2026-05-04T22:01:43.704Z,39.09,50.86999999999999,66.47,89.96,39.09
SENSOR_2,30.19,2026-05-04T22:04:43.704Z,2026-05-04T22:04:43.704Z,89.96,-59.769999999999996,53.080000000000005,89.96,30.19
SENSOR_2,20.98,2026-05-04T22:10:13.704Z,2026-05-04T22:10:13.704Z,30.19,-9.21,47.04333333333333,89.96,20.98
SENSOR_2,22.64,2026-05-04T22:15:13.704Z,2026-05-04T22:15:13.704Z,20.98,1.6600000000000001,24.603333333333335,30.19,20.98
SENSOR_2,82.81,2026-05-04T22:16:13.704Z,2026-05-04T22:16:13.704Z,22.64,60.17,42.14333333333334,82.81,20.98
SENSOR_2,51.76,2026-05-04T22:17:13.704Z,2026-05-04T22:17:13.704Z,82.81,-31.050000000000004,52.403333333333336,82.81,22.64
SENSOR_2,37.4,2026-05-04T22:18:13.704Z,2026-05-04T22:18:13.704Z,51.76,-14.36,57.32333333333333,82.81,37.4
SENSOR_2,73.8,2026-05-04T22:26:43.704Z,2026-05-04T22:26:43.704Z,37.4,36.4,54.31999999999999,73.8,37.4
SENSOR_2,60.47,2026-05-04T22:27:13.704Z,2026-05-04T22:27:13.704Z,73.8,-13.329999999999998,57.22333333333333,73.8,37.4
SENSOR_2,41.61,2026-05-04T22:34:43.704Z,2026-05-04T22:34:43.704Z,60.47,-18.86,58.626666666666665,73.8,41.61
SENSOR_2,43.97,2026-05-04T22:44:13.704Z,2026-05-04T22:44:13.704Z,41.61,2.3599999999999994,48.68333333333334,60.47,41.61
SENSOR_2,33.73,2026-05-04T22:45:13.704Z,2026-05-04T22:45:13.704Z,43.97,-10.240000000000002,39.77,43.97,33.73
SENSOR_2,35.85,2026-05-04T22:54:13.704Z,2026-05-04T22:54:13.704Z,33.73,2.1200000000000045,37.849999999999994,43.97,33.73
SENSOR_2,50.01,2026-05-04T23:01:43.704Z,2026-05-04T23:01:43.704Z,35.85,14.159999999999997,39.86333333333334,50.01,33.73
SENSOR_2,71.71,2026-05-04T23:02:13.704Z,2026-05-04T23:02:13.704Z,50.01,21.699999999999996,52.52333333333333,71.71,35.85
SENSOR_2,34.04,2026-05-04T23:07:13.704Z,2026-05-04T23:07:13.704Z,71.71,-37.669999999999995,51.919999999999995,71.71,34.04
SENSOR_2,87.35,2026-05-04T23:08:43.704Z,2026-05-04T23:08:43.704Z,34.04,53.309999999999995,64.36666666666666,87.35,34.04
SENSOR_2,32.1,2026-05-04T23:10:43.704Z,2026-05-04T23:10:43.704Z,87.35,-55.24999999999999,51.16333333333333,87.35,32.1
SENSOR_2,76.97,2026-05-04T23:14:13.704Z,2026-05-04T23:14:13.704Z,32.1,44.87,65.47333333333333,87.35,32.1
SENSOR_2,76.31,2026-05-04T23:36:43.704Z,2026-05-04T23:36:43.704Z,76.97,-0.6599999999999966,61.79333333333333,76.97,32.1
SENSOR_2,28.48,2026-05-04T23:44:13.704Z,2026-05-04T23:44:13.704Z,76.31,-47.83,60.586666666666666,76.97,28.48
SENSOR_2,39.86,2026-05-04T23:50:43.704Z,2026-05-04T23:50:43.704Z,28.48,11.379999999999999,48.21666666666667,76.31,28.48
SENSOR_2,31.52,2026-05-05T00:03:13.704Z,2026-05-05T00:03:13.704Z,39.86,-8.34,33.28666666666667,39.86,28.48
SENSOR_2,45.93,2026-05-05T00:05:43.704Z,2026-05-05T00:05:43.704Z,31.52,14.41,39.10333333333333,45.93,31.52
SENSOR_2,56.16,2026-05-05T00:08:13.704Z,2026-05-05T00:08:13.704Z,45.93,10.229999999999997,44.53666666666667,56.16,31.52
SENSOR_2,99.44,2026-05-05T00:09:13.704Z,2026-05-05T00:09:13.704Z,56.16,43.28,67.17666666666666,99.44,45.93
SENSOR_2,85.37,2026-05-05T00:20:43.704Z,2026-05-05T00:20:43.704Z,99.44,-14.069999999999993,80.32333333333334,99.44,56.16
SENSOR_2,29.99,2026-05-05T00:24:43.704Z,2026-05-05T00:24:43.704Z,85.37,-55.38000000000001,71.60000000000001,99.44,29.99
SENSOR_2,39.2,2026-05-05T00:28:43.704Z,2026-05-05T00:28:43.704Z,29.99,9.210000000000004,51.52,85.37,29.99
SENSOR_2,38.34,2026-05-05T00:29:13.704Z,2026-05-05T00:29:13.704Z,39.2,-0.8599999999999994,35.843333333333334,39.2,29.99
SENSOR_2,43.9,2026-05-05T00:37:43.704Z,2026-05-05T00:37:43.704Z,38.34,5.559999999999995,40.48,43.9,38.34
SENSOR_2,41.45,2026-05-05T00:43:43.704Z,2026-05-05T00:43:43.704Z,43.9,-2.4499999999999957,41.230000000000004,43.9,38.34
SENSOR_2,63.35,2026-05-05T00:45:13.704Z,2026-05-05T00:45:13.704Z,41.45,21.9,49.56666666666666,63.35,41.45
SENSOR_2,38.54,2026-05-05T00:45:43.704Z,2026-05-05T00:45:43.704Z,63.35,-24.810000000000002,47.78,63.35,38.54
SENSOR_2,53.0,2026-05-05T00:46:43.704Z,2026-05-05T00:46:43.704Z,38.54,14.46,51.629999999999995,63.35,38.54
SENSOR_2,96.5,2026-05-05T00:50:43.704Z,2026-05-05T00:50:43.704Z,53.0,43.5,62.68,96.5,38.54
SENSOR_2,57.09,2026-05-05T00:59:13.704Z,2026-05-05T00:59:13.704Z,96.5,-39.41,68.86333333333333,96.5,53.0
SENSOR_2,92.25,2026-05-05T01:09:43.704Z,2026-05-05T01:09:43.704Z,57.09,35.16,81.94666666666667,96.5,57.09
SENSOR_2,26.93,2026-05-05T01:11:43.704Z,2026-05-05T01:11:43.704Z,92.25,-65.32,58.75666666666667,92.25,26.93
SENSOR_2,91.7,2026-05-05T01:19:43.704Z,2026-05-05T01:19:43.704Z,26.93,64.77000000000001,70.29333333333334,92.25,26.93
SENSOR_2,85.88,2026-05-05T01:25:13.704Z,2026-05-05T01:25:13.704Z,91.7,-5.820000000000007,68.17,91.7,26.93
SENSOR_2,89.15,2026-05-05T01:26:43.704Z,2026-05-05T01:26:43.704Z,85.88,3.2700000000000102,88.91000000000001,91.7,85.88
SENSOR_2,47.16,2026-05-05T01:33:43.704Z,2026-05-05T01:33:43.704Z,89.15,-41.99000000000001,74.06333333333333,89.15,47.16
SENSOR_2,70.06,2026-05-05T01:39:13.704Z,2026-05-05T01:39:13.704Z,47.16,22.900000000000006,68.79,89.15,47.16
SENSOR_2,70.17,2026-05-05T01:45:13.704Z,2026-05-05T01:45:13.704Z,70.06,0.10999999999999943,62.46333333333333,70.17,47.16
SENSOR_2,97.53,2026-05-05T01:53:43.704Z,2026-05-05T01:53:43.704Z,70.17,27.36,79.25333333333334,97.53,70.06
SENSOR_2,66.13,2026-05-05T01:54:13.704Z,2026-05-05T01:54:13.704Z,97.53,-31.400000000000006,77.94333333333333,97.53,66.13
SENSOR_2,57.19,2026-05-05T02:04:43.704Z,2026-05-05T02:04:43.704Z,66.13,-8.939999999999998,73.61666666666666,97.53,57.19
SENSOR_2,30.48,2026-05-05T02:06:13.704Z,2026-05-05T02:06:13.704Z,57.19,-26.709999999999997,51.26666666666666,66.13,30.48
SENSOR_2,92.14,2026-05-05T02:08:43.704Z,2026-05-05T02:08:43.704Z,30.48,61.66,59.93666666666667,92.14,30.48
SENSOR_3,91.92,2026-05-04T17:50:13.704Z,2026-05-04T17:50:13.704Z,,,91.92,91.92,91.92
SENSOR_3,60.63,2026-05-04T18:01:43.704Z,2026-05-04T18:01:43.704Z,91.92,-31.29,76.275,91.92,60.63
SENSOR_3,96.49,2026-05-04T18:02:13.704Z,2026-05-04T18:02:13.704Z,60.63,35.85999999999999,83.01333333333334,96.49,60.63
SENSOR_3,28.52,2026-05-04T18:13:13.704Z,2026-05-04T18:13:13.704Z,96.49,-67.97,61.88,96.49,28.52
SENSOR_3,39.74,2026-05-04T18:18:13.704Z,2026-05-04T18:18:13.704Z,28.52,11.220000000000002,54.916666666666664,96.49,28.52
SENSOR_3,20.26,2026-05-04T18:42:43.704Z,2026-05-04T18:42:43.704Z,39.74,-19.48,29.50666666666667,39.74,20.26
SENSOR_3,50.78,2026-05-04T18:56:43.704Z,2026-05-04T18:56:43.704Z,20.26,30.52,36.92666666666667,50.78,20.26
SENSOR_3,45.62,2026-05-04T19:00:43.704Z,2026-05-04T19:00:43.704Z,50.78,-5.160000000000004,38.88666666666666,50.78,20.26
SENSOR_3,21.45,2026-05-04T19:02:43.704Z,2026-05-04T19:02:43.704Z,45.62,-24.169999999999998,39.28333333333334,50.78,21.45
SENSOR_3,74.56,2026-05-04T19:13:43.704Z,2026-05-04T19:13:43.704Z,21.45,53.11,47.21,74.56,21.45
SENSOR_3,90.35,2026-05-04T19:15:43.704Z,2026-05-04T19:15:43.704Z,74.56,15.789999999999992,62.120000000000005,90.35,21.45
SENSOR_3,33.59,2026-05-04T19:17:43.704Z,2026-05-04T19:17:43.704Z,90.35,-56.75999999999999,66.16666666666667,90.35,33.59
SENSOR_3,26.79,2026-05-04T19:20:13.704Z,2026-05-04T19:20:13.704Z,33.59,-6.800000000000004,50.24333333333333,90.35,26.79
SENSOR_3,32.14,2026-05-04T19:21:13.704Z,2026-05-04T19:21:13.704Z,26.79,5.350000000000001,30.840000000000003,33.59,26.79
SENSOR_3,40.68,2026-05-04T19:26:43.704Z,2026-05-04T19:26:43.704Z,32.14,8.54,33.20333333333333,40.68,26.79
SENSOR_3,65.96,2026-05-04T19:27:13.704Z,2026-05-04T19:27:13.704Z,40.68,25.279999999999994,46.25999999999999,65.96,32.14
SENSOR_3,90.88,2026-05-04T19:31:13.704Z,2026-05-04T19:31:13.704Z,65.96,24.92,65.83999999999999,90.88,40.68
SENSOR_3,84.08,2026-05-04T19:32:43.704Z,2026-05-04T19:32:43.704Z,90.88,-6.799999999999997,80.30666666666666,90.88,65.96
SENSOR_3,31.24,2026-05-04T20:01:13.704Z,2026-05-04T20:01:13.704Z,84.08,-52.84,68.73333333333333,90.88,31.24
SENSOR_3,83.15,2026-05-04T20:07:13.704Z,2026-05-04T20:07:13.704Z,31.24,51.91000000000001,66.15666666666667,84.08,31.24
SENSOR_3,59.14,2026-05-04T20:12:43.704Z,2026-05-04T20:12:43.704Z,83.15,-24.010000000000005,57.843333333333334,83.15,31.24
SENSOR_3,44.17,2026-05-04T20:18:13.704Z,2026-05-04T20:18:13.704Z,59.14,-14.969999999999999,62.15333333333334,83.15,44.17
SENSOR_3,78.93,2026-05-04T20:18:43.704Z,2026-05-04T20:18:43.704Z,44.17,34.760000000000005,60.74666666666667,78.93,44.17
SENSOR_3,30.07,2026-05-04T20:19:13.704Z,2026-05-04T20:19:13.704Z,78.93,-48.86000000000001,51.05666666666667,78.93,30.07
SENSOR_3,37.53,2026-05-04T20:32:13.704Z,2026-05-04T20:32:13.704Z,30.07,7.460000000000001,48.843333333333334,78.93,30.07
SENSOR_3,42.99,2026-05-04T20:33:43.704Z,2026-05-04T20:33:43.704Z,37.53,5.460000000000001,36.86333333333334,42.99,30.07
SENSOR_3,86.76,2026-05-04T20:37:43.704Z,2026-05-04T20:37:43.704Z,42.99,43.77,55.76000000000001,86.76,37.53
SENSOR_3,90.5,2026-05-04T20:38:13.704Z,2026-05-04T20:38:13.704Z,86.76,3.739999999999995,73.41666666666667,90.5,42.99
SENSOR_3,47.55,2026-05-04T20:43:13.704Z,2026-05-04T20:43:13.704Z,90.5,-42.95,74.93666666666667,90.5,47.55
SENSOR_3,70.11,2026-05-04T20:43:43.704Z,2026-05-04T20:43:43.704Z,47.55,22.560000000000002,69.38666666666667,90.5,47.55
SENSOR_3,89.76,2026-05-04T20:46:13.704Z,2026-05-04T20:46:13.704Z,70.11,19.650000000000006,69.14,89.76,47.55
SENSOR_3,63.95,2026-05-04T20:46:43.704Z,2026-05-04T20:46:43.704Z,89.76,-25.810000000000002,74.60666666666667,89.76,63.95
SENSOR_3,60.66,2026-05-04T20:48:13.704Z,2026-05-04T20:48:13.704Z,63.95,-3.2900000000000063,71.45666666666666,89.76,60.66
SENSOR_3,69.65,2026-05-04T21:02:13.704Z,2026-05-04T21:02:13.704Z,60.66,8.990000000000009,64.75333333333333,69.65,60.66
SENSOR_3,74.19,2026-05-04T21:15:13.704Z,2026-05-04T21:15:13.704Z,69.65,4.539999999999992,68.16666666666667,74.19,60.66
SENSOR_3,89.91,2026-05-04T21:17:13.704Z,2026-05-04T21:17:13.704Z,74.19,15.719999999999999,77.91666666666667,89.91,69.65
SENSOR_3,47.97,2026-05-04T21:19:43.704Z,2026-05-04T21:19:43.704Z,89.91,-41.94,70.69,89.91,47.97
SENSOR_3,40.82,2026-05-04T21:20:43.704Z,2026-05-04T21:20:43.704Z,47.97,-7.149999999999999,59.56666666666666,89.91,40.82
SENSOR_3,41.4,2026-05-04T21:21:43.704Z,2026-05-04T21:21:43.704Z,40.82,0.5799999999999983,43.39666666666667,47.97,40.82
SENSOR_3,54.92,2026-05-04T21:24:13.704Z,2026-05-04T21:24:13.704Z,41.4,13.520000000000003,45.71333333333333,54.92,40.82
SENSOR_3,43.58,2026-05-04T21:32:13.704Z,2026-05-04T21:32:13.704Z,54.92,-11.340000000000003,46.633333333333326,54.92,41.4
SENSOR_3,50.18,2026-05-04T21:37:43.704Z,2026-05-04T21:37:43.704Z,43.58,6.600000000000001,49.56,54.92,43.58
SENSOR_3,57.3,2026-05-04T21:42:43.704Z,2026-05-04T21:42:43.704Z,50.18,7.119999999999997,50.35333333333333,57.3,43.58
SENSOR_3,56.2,2026-05-04T21:47:43.704Z,2026-05-04T21:47:43.704Z,57.3,-1.0999999999999943,54.56,57.3,50.18
SENSOR_3,88.02,2026-05-04T21:49:13.704Z,2026-05-04T21:49:13.704Z,56.2,31.819999999999993,67.17333333333333,88.02,56.2
SENSOR_3,59.51,2026-05-04T21:59:43.704Z,2026-05-04T21:59:43.704Z,88.02,-28.509999999999998,67.91,88.02,56.2
SENSOR_3,94.64,2026-05-04T22:06:13.704Z,2026-05-04T22:06:13.704Z,59.51,35.13,80.72333333333334,94.64,59.51
SENSOR_3,77.13,2026-05-04T22:07:43.704Z,2026-05-04T22:07:43.704Z,94.64,-17.510000000000005,77.09333333333333,94.64,59.51
SENSOR_3,85.59,2026-05-04T22:09:13.704Z,2026-05-04T22:09:13.704Z,77.13,8.460000000000008,85.78666666666668,94.64,77.13
SENSOR_3,40.87,2026-05-04T22:11:43.704Z,2026-05-04T22:11:43.704Z,85.59,-44.720000000000006,67.86333333333333,85.59,40.87
SENSOR_3,68.97,2026-05-04T22:14:43.704Z,2026-05-04T22:14:43.704Z,40.87,28.1,65.14333333333333,85.59,40.87
SENSOR_3,45.05,2026-05-04T22:15:43.704Z,2026-05-04T22:15:43.704Z,68.97,-23.92,51.629999999999995,68.97,40.87
SENSOR_3,92.3,2026-05-04T22:16:43.704Z,2026-05-04T22:16:43.704Z,45.05,47.25,68.77333333333333,92.3,45.05
SENSOR_3,23.96,2026-05-04T22:17:43.704Z,2026-05-04T22:17:43.704Z,92.3,-68.34,53.77,92.3,23.96
SENSOR_3,47.63,2026-05-04T22:25:13.704Z,2026-05-04T22:25:13.704Z,23.96,23.67,54.629999999999995,92.3,23.96
SENSOR_3,86.33,2026-05-04T22:28:43.704Z,2026-05-04T22:28:43.704Z,47.63,38.699999999999996,52.64000000000001,86.33,23.96
SENSOR_3,21.49,2026-05-04T22:30:43.704Z,2026-05-04T22:30:43.704Z,86.33,-64.84,51.81666666666667,86.33,21.49
SENSOR_3,99.41,2026-05-04T22:36:43.704Z,2026-05-04T22:36:43.704Z,21.49,77.92,69.07666666666667,99.41,21.49
SENSOR_3,89.47,2026-05-04T22:39:13.704Z,2026-05-04T22:39:13.704Z,99.41,-9.939999999999998,70.12333333333333,99.41,21.49
SENSOR_3,36.88,2026-05-04T22:40:13.704Z,2026-05-04T22:40:13.704Z,89.47,-52.589999999999996,75.25333333333333,99.41,36.88
SENSOR_3,53.15,2026-05-04T22:41:13.704Z,2026-05-04T22:41:13.704Z,36.88,16.269999999999996,59.833333333333336,89.47,36.88
SENSOR_3,73.22,2026-05-04T22:42:43.704Z,2026-05-04T22:42:43.704Z,53.15,20.07,54.416666666666664,73.22,36.88
SENSOR_3,68.79,2026-05-04T22:48:43.704Z,2026-05-04T22:48:43.704Z,73.22,-4.429999999999993,65.05333333333334,73.22,53.15
SENSOR_3,55.89,2026-05-04T22:49:13.704Z,2026-05-04T22:49:13.704Z,68.79,-12.900000000000006,65.96666666666665,73.22,55.89
SENSOR_3,89.43,2026-05-04T22:55:13.704Z,2026-05-04T22:55:13.704Z,55.89,33.540000000000006,71.37,89.43,55.89
SENSOR_3,31.8,2026-05-04T22:57:43.704Z,2026-05-04T22:57:43.704Z,89.43,-57.63000000000001,59.04,89.43,31.8
SENSOR_3,97.39,2026-05-04T22:58:43.704Z,2026-05-04T22:58:43.704Z,31.8,65.59,72.87333333333333,97.39,31.8
SENSOR_3,66.05,2026-05-04T23:05:13.704Z,2026-05-04T23:05:13.704Z,97.39,-31.340000000000003,65.08,97.39,31.8
SENSOR_3,55.95,2026-05-04T23:06:13.704Z,2026-05-04T23:06:13.704Z,66.05,-10.099999999999994,73.13,97.39,55.95
